region,maker,supply_year,supplier_group,product,yearly_volume
Americas,Ford,2009,thyssenKrupp,camshaft,1263
Americas,Ford,2009,thyssenKrupp,crankshaft,670
Americas,Ford,2009,Wescast,exhaust_manifold,1419
Americas,Ford,2010,Bosch,fuel_injection,1502
Americas,Ford,2010,Federal-Mogul,camshaft,899
Americas,Ford,2010,Federal-Mogul,water_pump,842
Americas,Ford,2010,ITT,disc_brake_(pad),2164
Americas,Ford,2010,Keystone Powdered Metal Company,clutch,629
Americas,Ford,2010,"Meritor, Inc.",stablizer,274
Americas,Ford,2010,Metaldyne,automatic_transmission_(at),279
Americas,Ford,2010,Mitsubishi,starter_motor,967
Americas,Ford,2010,Schaeffler,clutch,849
Americas,Ford,2010,Schaeffler,torque_converter,670
Americas,Ford,2010,"Shanghai SDZ Auto Parts Co., Ltd.",fuel_pump,519
Americas,Ford,2010,Stant Corporation,automatic_transmission_(at),347
Americas,Ford,2010,thyssenKrupp,camshaft,1000
Americas,Ford,2010,thyssenKrupp,crankshaft,319
Americas,Ford,2010,Wescast,exhaust_manifold,825
Americas,Ford,2011,BorgWarner,fuel_pump,699
Americas,Ford,2011,Bosch,fuel_injection,2793
Americas,Ford,2011,Bosch,fuel_pump,1119
Americas,Ford,2011,Bosch,starter_motor,305
Americas,Ford,2011,Bosch,steering_gear,609
Americas,Ford,2011,Continental,fuel_pump,812
Americas,Ford,2011,Forvia,exhaust_manifold,794
Americas,Ford,2011,ITT,disc_brake_(pad),350
Americas,Ford,2011,Keystone Powdered Metal Company,clutch,209
Americas,Ford,2011,Marelli,fuel_injection,519
Americas,Ford,2011,Mitsubishi,starter_motor,1737
Americas,Ford,2011,"New Mather Metals, Inc.",stablizer,269
Americas,Ford,2011,Pierburg,oil_pump,508
Americas,Ford,2011,Pierburg,water_pump,402
Americas,Ford,2011,Schaeffler,torque_converter,908
Americas,Ford,2011,"Shanghai SDZ Auto Parts Co., Ltd.",fuel_pump,988
Americas,Ford,2011,Visteon,fuel_pump,676
Americas,Ford,2011,Visteon,oil_pump,587
Americas,Ford,2011,Visteon,power_steering_pump,893
Americas,Ford,2011,Visteon,starter_motor,211
Americas,Ford,2011,Visteon,steering_gear,716
Americas,Ford,2011,Visteon,water_pump,186
Americas,Ford,2011,Wescast,exhaust_manifold,799
Americas,Ford,2011,ZF,steering_gear,118
Americas,Ford,2012,Federal-Mogul,automatic_transmission_(at),255
Americas,Ford,2012,Federal-Mogul,camshaft,631
Americas,Ford,2012,Forvia,exhaust_manifold,1004
Americas,Ford,2012,FTE,clutch,628
Americas,Ford,2012,Hella,fuel_pump,582
Americas,Ford,2012,ITT,disc_brake_(pad),2340
Americas,Ford,2012,Keystone Powdered Metal Company,clutch,753
Americas,Ford,2012,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,2093
Americas,Ford,2012,MacLean-Fogg,automatic_transmission_(at),129
Americas,Ford,2012,MAHLE,camshaft,115
Americas,Ford,2012,MAHLE,piston,1321
Americas,Ford,2012,Metaldyne,automatic_transmission_(at),967
Americas,Ford,2012,Metalurgica Schadek Ltda.,oil_pump,1445
Americas,Ford,2012,Metalurgica Schadek Ltda.,water_pump,1722
Americas,Ford,2012,"New Mather Metals, Inc.",stablizer,1145
Americas,Ford,2012,Rheinmetall,piston,1225
Americas,Ford,2012,Schaeffler,torque_converter,822
Americas,Ford,2012,Stant Corporation,automatic_transmission_(at),666
Americas,Ford,2012,thyssenKrupp,crankshaft,796
Americas,Ford,2012,Valeo,torque_converter,1021
Americas,Ford,2012,ZF,clutch,871
Americas,Ford,2012,ZF,torque_converter,969
Americas,Ford,2013,BorgWarner,oil_pump,315
Americas,Ford,2013,Bosch,fuel_injection,113
Americas,Ford,2013,Bosch,steering_gear,541
Americas,Ford,2013,"F.C.C. Co., Ltd.",clutch,828
Americas,Ford,2013,Federal-Mogul,camshaft,805
Americas,Ford,2013,Forvia,exhaust_manifold,1258
Americas,Ford,2013,Hitachi,water_pump,2109
Americas,Ford,2013,Huron Inc.,automatic_transmission_(at),808
Americas,Ford,2013,ITT,disc_brake_(pad),1415
Americas,Ford,2013,Keystone Powdered Metal Company,automatic_transmission_(at),204
Americas,Ford,2013,Keystone Powdered Metal Company,clutch,686
Americas,Ford,2013,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,1622
Americas,Ford,2013,MacLean-Fogg,automatic_transmission_(at),803
Americas,Ford,2013,Magna,crossmember,937
Americas,Ford,2013,Magna,oil_pump,1437
Americas,Ford,2013,Magna,water_pump,754
Americas,Ford,2013,MAHLE,camshaft,1692
Americas,Ford,2013,MAHLE,piston,697
Americas,Ford,2013,Metaldyne,automatic_transmission_(at),745
Americas,Ford,2013,Mitsubishi,starter_motor,493
Americas,Ford,2013,Nemak,cylinder_block,1289
Americas,Ford,2013,"New Mather Metals, Inc.",stablizer,567
Americas,Ford,2013,Pierburg,oil_pump,874
Americas,Ford,2013,Pierburg,piston,911
Americas,Ford,2013,Pierburg,water_pump,292
Americas,Ford,2013,Rheinmetall,piston,815
Americas,Ford,2013,Schaeffler,torque_converter,1239
Americas,Ford,2013,Stackpole International,oil_pump,518
Americas,Ford,2013,thyssenKrupp,camshaft,799
Americas,Ford,2013,thyssenKrupp,crankshaft,507
Americas,Ford,2013,thyssenKrupp,stablizer,857
Americas,Ford,2013,Valeo,torque_converter,637
Americas,Ford,2013,Visteon,oil_pump,261
Americas,Ford,2013,Visteon,water_pump,152
Americas,Ford,2014,"F.C.C. Co., Ltd.",clutch,1154
Americas,Ford,2014,Federal-Mogul,piston,801
Americas,Ford,2014,Forvia,exhaust_manifold,381
Americas,Ford,2014,FTE,clutch,901
Americas,Ford,2014,Gestamp,chassis_frame,867
Americas,Ford,2014,Gestamp,crossmember,677
Americas,Ford,2014,ITT,disc_brake_(pad),1722
Americas,Ford,2014,Keystone Powdered Metal Company,clutch,1619
Americas,Ford,2014,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,208
Americas,Ford,2014,KYB,shock_absorber,526
Americas,Ford,2014,Magna,manual_transmission,940
Americas,Ford,2014,MAHLE,camshaft,490
Americas,Ford,2014,MAHLE,piston,1595
Americas,Ford,2014,Means,clutch,1657
Americas,Ford,2014,Metaldyne,automatic_transmission_(at),933
Americas,Ford,2014,Metaldyne,crankshaft,1309
Americas,Ford,2014,Nemak,automated_manual_transmission,1268
Americas,Ford,2014,Nemak,cylinder_block,1357
Americas,Ford,2014,"New Mather Metals, Inc.",stablizer,907
Americas,Ford,2014,Rane,disc_brake_(pad),888
Americas,Ford,2014,Rheinmetall,piston,845
Americas,Ford,2014,Schaeffler,torque_converter,950
Americas,Ford,2014,thyssenkrupp,camshaft,1666
Americas,Ford,2014,thyssenkrupp,crankshaft,2957
Americas,Ford,2014,thyssenKrupp,camshaft,1713
Americas,Ford,2014,thyssenKrupp,crankshaft,153
Americas,Ford,2014,Tupy S.A.,cylinder_block,440
Americas,Ford,2014,Wescast,exhaust_manifold,1958
Americas,Ford,2014,Zen S.A.,clutch,609
Americas,Ford,2014,Zen S.A.,starter_motor,1417
Americas,Ford,2014,ZF,clutch,1982
Americas,Ford,2015,"Changchun Beite Automotive Parts Co., Ltd.",shock_absorber,371
Americas,Ford,2015,Denso,starter_motor,1009
Americas,Ford,2015,Forvia,catalytic_converter,1712
Americas,Ford,2015,FTE,clutch,349
Americas,Ford,2015,ITT,disc_brake_(pad),797
Americas,Ford,2015,Keystone Powdered Metal Company,clutch,1281
Americas,Ford,2015,Means,clutch,898
Americas,Ford,2015,Metaldyne,clutch,1014
Americas,Ford,2015,"Monroe Mexico, S. de R.L. de C.V. - Celaya",shock_absorber,1075
Americas,Ford,2015,Musashi,camshaft,778
Americas,Ford,2015,Nemak,cylinder_block,2496
Americas,Ford,2015,"New Mather Metals, Inc.",stablizer,1031
Americas,Ford,2015,Nidec,fuel_pump,891
Americas,Ford,2015,Rheinmetall,piston,1321
Americas,Ford,2015,SKF,crankshaft,655
Americas,Ford,2015,Tenneco,catalytic_converter,396
Americas,Ford,2015,Tenneco,shock_absorber,290
Americas,Ford,2015,thyssenkrupp,crankshaft,397
Americas,Ford,2015,thyssenKrupp,crankshaft,954
Americas,Ford,2015,Tremec Corporation,manual_transmission,970
Americas,Ford,2015,Tupy S.A.,cylinder_block,182
Americas,Ford,2015,Wescast,exhaust_manifold,1409
Americas,Ford,2015,Zen S.A.,starter_motor,877
Americas,Ford,2015,ZF,chassis_frame,326
Americas,Ford,2015,ZF,clutch,480
Americas,Ford,2016,Dana Incorporated (Formerly Dana Holding Corporation),fuel_pump,1770
Americas,Ford,2016,Denso,fuel_injection,268
Americas,Ford,2016,Denso,fuel_pump,261
Americas,Ford,2016,Denso,starter_motor,143
Americas,Ford,2016,Exedy,torque_converter,1051
Americas,Ford,2016,Federal-Mogul,piston,2459
Americas,Ford,2016,Forvia,catalytic_converter,579
Americas,Ford,2016,ITT,disc_brake_(pad),617
Americas,Ford,2016,Keystone Powdered Metal Company,clutch,877
Americas,Ford,2016,Keystone Powdered Metal Company,oil_pump,140
Americas,Ford,2016,Magna,manual_transmission,709
Americas,Ford,2016,MAHLE,piston,1845
Americas,Ford,2016,"New Mather Metals, Inc.",stablizer,351
Americas,Ford,2016,Omron Corp.,fuel_pump,491
Americas,Ford,2016,Rheinmetall,piston,419
Americas,Ford,2016,Schaeffler,torque_converter,2076
Americas,Ford,2016,Tenneco,catalytic_converter,919
Americas,Ford,2016,thyssenKrupp,camshaft,2611
Americas,Ford,2016,ZF,abs_esc,1502
Americas,Ford,2016,ZF,chassis_frame,2301
Americas,Ford,2017,Dana Incorporated (Formerly Dana Holding Corporation),fuel_pump,1023
Americas,Ford,2017,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1631
Americas,Ford,2017,"F.C.C. Co., Ltd.",clutch,628
Americas,Ford,2017,Forvia,catalytic_converter,3006
Americas,Ford,2017,Hitachi,disc_brake_(pad),603
Americas,Ford,2017,Hitachi,shock_absorber,2224
Americas,Ford,2017,Keystone Powdered Metal Company,automatic_transmission_(at),2909
Americas,Ford,2017,Keystone Powdered Metal Company,clutch,110
Americas,Ford,2017,Keystone Powdered Metal Company,oil_pump,538
Americas,Ford,2017,Magna,manual_transmission,619
Americas,Ford,2017,MAHLE,piston,145
Americas,Ford,2017,Means,clutch,444
Americas,Ford,2017,Multimatic,shock_absorber,754
Americas,Ford,2017,Nemak,cylinder_block,269
Americas,Ford,2017,Schaeffler,torque_converter,1840
Americas,Ford,2017,"Shanghai Carthane Co., Ltd.",shock_absorber,1004
Americas,Ford,2017,Tenneco,catalytic_converter,2223
Americas,Ford,2017,thyssenkrupp,camshaft,815
Americas,Ford,2017,thyssenKrupp,camshaft,256
Americas,Ford,2017,Tupy S.A.,cylinder_block,939
Americas,Ford,2017,Vibracoustic,shock_absorber,869
Americas,Ford,2017,ZF,abs_esc,622
Americas,Ford,2017,ZF,chassis_frame,672
Americas,Ford,2018,Akebono Brake Industry,disc_brake_(pad),3462
Americas,Ford,2018,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,707
Americas,Ford,2018,Ford,automatic_transmission_(at),1029
Americas,Ford,2018,Forvia,catalytic_converter,4421
Americas,Ford,2018,HL Mando,shock_absorber,274
Americas,Ford,2018,MAHLE,piston,442
Americas,Ford,2018,Mitsubishi,starter_motor,759
Americas,Ford,2018,Multimatic,shock_absorber,767
Americas,Ford,2018,Nemak,cylinder_block,383
Americas,Ford,2018,Setrab AB,clutch,826
Americas,Ford,2018,"Shanghai Carthane Co., Ltd.",shock_absorber,430
Americas,Ford,2018,SKF,crankshaft,747
Americas,Ford,2018,SKF,transmission_shaft,7261
Americas,Ford,2018,Tenneco,catalytic_converter,2090
Americas,Ford,2018,TI,fuel_pump,265
Americas,Ford,2019,Bosch,abs_esc,138
Americas,Ford,2019,Bosch,fuel_injection,1193
Americas,Ford,2019,Bosch,fuel_pump,313
Americas,Ford,2019,Bosch,water_pump,2344
Americas,Ford,2019,Denso,starter_motor,712
Americas,Ford,2019,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1402
Americas,Ford,2019,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,414
Americas,Ford,2019,"F.C.C. Co., Ltd.",clutch,1148
Americas,Ford,2019,FCC,clutch,832
Americas,Ford,2019,Forvia,catalytic_converter,2431
Americas,Ford,2019,Magna,manual_transmission,999
Americas,Ford,2019,Metalsa,chassis_frame,1217
Americas,Ford,2019,Mitsubishi,starter_motor,2822
Americas,Ford,2019,Multimatic,shock_absorber,439
Americas,Ford,2019,Nemak,cylinder_block,272
Americas,Ford,2019,Nemak,torque_converter,321
Americas,Ford,2019,Nexteer,steering_gear,1916
Americas,Ford,2019,Tenneco,catalytic_converter,3396
Americas,Ford,2020,BASF Catalysts,catalytic_converter,790
Americas,Ford,2020,Bosch,abs_esc,836
Americas,Ford,2020,Bosch,fuel_injection,2001
Americas,Ford,2020,Bosch,fuel_pump,345
Americas,Ford,2020,Bosch,water_pump,5571
Americas,Ford,2020,Denso,starter_motor,416
Americas,Ford,2020,Ebersp?cher Gruppe GmbH & Co. KG,exhaust_manifold,608
Americas,Ford,2020,Ford,automatic_transmission_(at),1762
Americas,Ford,2020,Forvia,catalytic_converter,553
Americas,Ford,2020,Magna,manual_transmission,425
Americas,Ford,2020,Mitsubishi,starter_motor,1581
Americas,Ford,2020,Nemak,cylinder_block,728
Americas,Ford,2020,Nexteer,steering_gear,2908
Americas,Ford,2020,Schaeffler,automatic_transmission_(at),1334
Americas,Ford,2020,Tenneco,catalytic_converter,775
Americas,Ford,2021,Bosch,fuel_injection,1332
Americas,Ford,2021,Bosch,fuel_pump,771
Americas,Ford,2021,Bosch,water_pump,2763
Americas,Ford,2021,Brembo,disc_brake_(pad),1430
Americas,Ford,2021,"Constellium Automotive USA, LLC",crossmember,1254
Americas,Ford,2021,Continental,disc_brake_(pad),1579
Americas,Ford,2021,Cooper-Standard Holdings Inc.,fuel_injection,642
Americas,Ford,2021,Gestamp,chassis_frame,253
Americas,Ford,2021,MacLean-Fogg,automatic_transmission_(at),649
Americas,Ford,2021,Magna,manual_transmission,757
Americas,Ford,2021,Means,clutch,1465
Americas,Ford,2021,Nemak,automatic_transmission_(at),556
Americas,Ford,2021,Nexteer,steering_gear,400
Americas,Ford,2021,Pierburg,water_pump,432
Americas,Ford,2021,Rongtai Industrial Development Le?n S. de R.L. de C.V.,steering_gear,847
Americas,Ford,2021,Ryobi,automatic_transmission_(at),610
Americas,Ford,2021,thyssenkrupp,shock_absorber,826
Americas,Ford,2021,Tremec Corporation,manual_transmission,688
Americas,Ford,2021,Vibracoustic,chassis_frame,259
Americas,Ford,2022,"American Axle & Manufacturing Holdings, Inc.",automatic_transmission_(at),1213
Americas,Ford,2022,Bosch,fuel_pump,886
Americas,Ford,2022,Bosch,water_pump,1438
Americas,Ford,2022,"Constellium Automotive USA, LLC",crossmember,671
Americas,Ford,2022,Continental,abs_esc,467
Americas,Ford,2022,Continental,disc_brake_(pad),1176
Americas,Ford,2022,FTE,clutch,756
Americas,Ford,2022,GETRAG Transmission Manufacturing de Mexico S.A de C.A (Formerly GETRAG Americas GmbH),manual_transmission,236
Americas,Ford,2022,Gibbs Die Casting Corporation,automatic_transmission_(at),271
Americas,Ford,2022,L&L Products Inc.,crossmember,250
Americas,Ford,2022,Means,cylinder_block,742
Americas,Ford,2022,Mitsubishi,starter_motor,804
Americas,Ford,2022,Nexteer,steering_gear,980
Americas,Ford,2022,ZF,abs_esc,790
Americas,Ford,2023,"American Axle & Manufacturing Holdings, Inc.",automatic_transmission_(at),681
Americas,Ford,2023,Bosch,fuel_injection,1680
Americas,Ford,2023,FTE,clutch,478
Americas,Ford,2023,Gibbs Die Casting Corporation,automatic_transmission_(at),856
Americas,Ford,2023,Hitachi,shock_absorber,154
Americas,Ford,2023,Nexteer,steering_gear,302
Americas,Ford,2023,Ryobi,automatic_transmission_(at),971
Americas,Ford,2023,thyssenkrupp,shock_absorber,627
Americas,Ford,2023,Tremec Corporation,manual_transmission,261
Americas,Ford,2024,Amanda Manufacturing,chassis_frame,101
Americas,Ford,2024,Beijing West Industries,shock_absorber,421
Americas,Ford,2024,Bosch,fuel_injection,1509
Americas,Ford,2024,"Fox Factory, Inc. - Gainesville Facility",shock_absorber,119
Americas,Ford,2024,FTE,clutch,299
Americas,Ford,2024,thyssenkrupp,shock_absorber,688
Americas,Ford,2024,Tremec Corporation,automatic_transmission_(at),841
Americas,Ford,2024,Tremec Corporation,manual_transmission,1489
Americas,Ford,2025,Bosch,fuel_injection,798
Americas,Freightliner,2015,Detroit Diesel Corporation,automated_manual_transmission,371
Americas,GM,2008,Aisin,manual_transmission,3142
Americas,GM,2008,Bosch,starter_motor,885
Americas,GM,2008,Johnson Electric,starter_motor,713
Americas,GM,2008,Kautex,camshaft,1352
Americas,GM,2008,Magna,manual_transmission,915
Americas,GM,2008,Mitsubishi,starter_motor,715
Americas,GM,2008,Mubea,stablizer,698
Americas,GM,2008,Nemak,cylinder_block,826
Americas,GM,2008,Norsk Hydro ASA,cylinder_block,687
Americas,GM,2008,Schaeffler,clutch,658
Americas,GM,2008,Schaeffler,starter_motor,781
Americas,GM,2008,thyssenkrupp,crankshaft,262
Americas,GM,2008,thyssenkrupp,stablizer,511
Americas,GM,2008,TMD Friction Holdings GmbH,disc_brake_(pad),967
Americas,GM,2008,Valeo,torque_converter,370
Americas,GM,2008,Wescast,exhaust_manifold,1443
Americas,GM,2008,ZF,torque_converter,281
Americas,GM,2009,CWC Textron,camshaft,322
Americas,GM,2009,JTEKT,steering_gear,752
Americas,GM,2009,Kautex,camshaft,2809
Americas,GM,2009,MAHLE,piston,586
Americas,GM,2009,"Meritor, Inc.",stablizer,348
Americas,GM,2009,Mitsubishi,starter_motor,2384
Americas,GM,2009,Schaeffler,torque_converter,585
Americas,GM,2009,Taiwan Brake Technology Corporation,disc_brake_(pad),546
Americas,GM,2009,thyssenKrupp,crankshaft,1391
Americas,GM,2009,thyssenKrupp,stablizer,174
Americas,GM,2009,Wescast,exhaust_manifold,177
Americas,GM,2010,BorgWarner,torque_converter,706
Americas,GM,2010,CWC Textron,camshaft,471
Americas,GM,2010,Federal-Mogul,piston,975
Americas,GM,2010,ITT,disc_brake_(pad),652
Americas,GM,2010,JTEKT,power_steering_pump,703
Americas,GM,2010,MAHLE,piston,378
Americas,GM,2010,"Meritor, Inc.",stablizer,688
Americas,GM,2010,Mitsubishi,starter_motor,578
Americas,GM,2010,Schaeffler,clutch,427
Americas,GM,2010,"Shanghai SDZ Auto Parts Co., Ltd.",fuel_pump,1316
Americas,GM,2010,Wescast,exhaust_manifold,863
Americas,GM,2011,BorgWarner,clutch,734
Americas,GM,2011,BorgWarner,fuel_injection,398
Americas,GM,2011,BorgWarner,torque_converter,416
Americas,GM,2011,Bosch,fuel_pump,1649
Americas,GM,2011,Bosch,power_steering_pump,804
Americas,GM,2011,Bosch,starter_motor,668
Americas,GM,2011,Bosch,steering_gear,1289
Americas,GM,2011,Continental,fuel_pump,309
Americas,GM,2011,Denso,fuel_pump,993
Americas,GM,2011,Federal-Mogul,piston,1858
Americas,GM,2011,Forvia,exhaust_manifold,747
Americas,GM,2011,HL Mando,steering_gear,103
Americas,GM,2011,JTEKT,power_steering_pump,1071
Americas,GM,2011,Kautex,camshaft,1269
Americas,GM,2011,KIRCHHOFF,chassis_frame,601
Americas,GM,2011,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,1094
Americas,GM,2011,Linamar,camshaft,945
Americas,GM,2011,Magna,water_pump,921
Americas,GM,2011,MAHLE,piston,203
Americas,GM,2011,Metal Powder Products LLC,camshaft,466
Americas,GM,2011,Metaldyne,automatic_transmission_(at),613
Americas,GM,2011,Mitsubishi,starter_motor,4128
Americas,GM,2011,Oerlikon Friction Systems (Germany) GmbH,torque_converter,135
Americas,GM,2011,Pierburg,oil_pump,197
Americas,GM,2011,"Shanghai SDZ Auto Parts Co., Ltd.",fuel_pump,1574
Americas,GM,2011,Stackpole International,oil_pump,2620
Americas,GM,2011,TI,fuel_pump,739
Americas,GM,2011,Valeo,torque_converter,813
Americas,GM,2011,Wescast,exhaust_manifold,749
Americas,GM,2012,AGS,crossmember,963
Americas,GM,2012,BorgWarner,automatic_transmission_(at),1337
Americas,GM,2012,BorgWarner,clutch,266
Americas,GM,2012,CWC Textron,camshaft,937
Americas,GM,2012,"DYNA-MIG, A Division Of F&P Mfg., Inc.",chassis_frame,541
Americas,GM,2012,Federal-Mogul,disc_brake_(pad),1968
Americas,GM,2012,Federal-Mogul,piston,572
Americas,GM,2012,FTE,clutch,584
Americas,GM,2012,Hella,fuel_pump,3350
Americas,GM,2012,Kautex,camshaft,1181
Americas,GM,2012,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,506
Americas,GM,2012,MacLean-Fogg,stablizer,606
Americas,GM,2012,MAHLE,camshaft,489
Americas,GM,2012,MAHLE,piston,497
Americas,GM,2012,Metal Powder Products LLC,camshaft,1931
Americas,GM,2012,Metaldyne,automatic_transmission_(at),952
Americas,GM,2012,Mitsubishi,starter_motor,590
Americas,GM,2012,Oerlikon Friction Systems (Germany) GmbH,torque_converter,919
Americas,GM,2012,Rheinmetall,piston,1091
Americas,GM,2012,Schaeffler,torque_converter,400
Americas,GM,2012,Taiwan Brake Technology Corporation,disc_brake_(pad),204
Americas,GM,2012,thyssenKrupp,stablizer,1533
Americas,GM,2012,Valeo,torque_converter,222
Americas,GM,2012,ZF,clutch,942
Americas,GM,2013,Aisin,manual_transmission,1515
Americas,GM,2013,Allevard Molas Do Brasil Ltda,stablizer,263
Americas,GM,2013,BorgWarner,automatic_transmission_(at),342
Americas,GM,2013,BorgWarner,clutch,1815
Americas,GM,2013,CWC Textron,camshaft,2196
Americas,GM,2013,Dana Incorporated (Formerly Dana Holding Corporation),camshaft,342
Americas,GM,2013,Dana Incorporated (Formerly Dana Holding Corporation),water_pump,188
Americas,GM,2013,Federal-Mogul,piston,783
Americas,GM,2013,FTE,clutch,2071
Americas,GM,2013,ITT,disc_brake_(pad),823
Americas,GM,2013,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,1656
Americas,GM,2013,Magna,water_pump,930
Americas,GM,2013,MAHLE,piston,883
Americas,GM,2013,Metal Powder Products LLC,camshaft,1763
